model_id,date,quality_score,cost_per_1k_queries,quality_per_dollar,speed_per_dollar,price_performance_ratio,elo_benchmark_blend
command-r-plus-2,2025-09-29,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-10-06,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-10-13,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-10-20,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-10-27,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-11-03,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-11-10,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-11-17,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-11-24,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-12-01,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-12-08,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-12-15,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-12-22,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2025-12-29,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-01-05,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-01-12,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-01-19,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-01-26,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-02-02,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-02-09,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-02-16,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-02-23,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-03-02,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-03-09,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-03-16,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-03-23,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-03-30,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-04-06,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-04-13,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-04-20,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-04-27,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-05-04,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-05-11,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-05-18,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-05-25,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-06-01,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-06-08,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-06-15,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-06-22,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-06-29,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-07-06,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-07-13,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus-2,2026-07-20,71.99,0.9960,72.2791,93.3735,102.6749,0.7976
command-r-plus,2024-06-03,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-06-10,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-06-17,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-06-24,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-07-01,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-07-08,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-07-15,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-07-22,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-07-29,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-08-05,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-08-12,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-08-19,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-08-26,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-09-02,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-09-09,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-09-16,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-09-23,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-09-30,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-10-07,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-10-14,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-10-21,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-10-28,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-11-04,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-11-11,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-11-18,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-11-25,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-12-02,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-12-09,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-12-16,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-12-23,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2024-12-30,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-01-06,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-01-13,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-01-20,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-01-27,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-02-03,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-02-10,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-02-17,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-02-24,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-03-03,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-03-10,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-03-17,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-03-24,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-03-31,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-04-07,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-04-14,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-04-21,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-04-28,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-05-05,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-05-12,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-05-19,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-05-26,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-06-02,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-06-09,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-06-16,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-06-23,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-06-30,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-07-07,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-07-14,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-07-21,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-07-28,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-08-04,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-08-11,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-08-18,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-08-25,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-09-01,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-09-08,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-09-15,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-09-22,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-09-29,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-10-06,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-10-13,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-10-20,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-10-27,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-11-03,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-11-10,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-11-17,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-11-24,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-12-01,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-12-08,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-12-15,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-12-22,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2025-12-29,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-01-05,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-01-12,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-01-19,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-01-26,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-02-02,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-02-09,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-02-16,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-02-23,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-03-02,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-03-09,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-03-16,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-03-23,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-03-30,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-04-06,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-04-13,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-04-20,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-04-27,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-05-04,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-05-11,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-05-18,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-05-25,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-06-01,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-06-08,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-06-15,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-06-22,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-06-29,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-07-06,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-07-13,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r-plus,2026-07-20,52.51,2.1240,24.7222,50.3766,45.6961,0.7182
command-r,2024-06-03,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-06-10,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-06-17,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-06-24,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-07-01,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-07-08,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-07-15,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-07-22,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-07-29,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-08-05,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-08-12,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-08-19,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-08-26,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-09-02,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-09-09,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-09-16,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-09-23,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-09-30,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-10-07,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-10-14,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-10-21,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-10-28,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-11-04,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-11-11,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-11-18,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-11-25,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-12-02,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-12-09,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-12-16,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-12-23,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2024-12-30,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-01-06,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-01-13,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-01-20,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-01-27,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-02-03,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-02-10,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-02-17,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-02-24,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-03-03,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-03-10,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-03-17,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-03-24,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-03-31,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-04-07,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-04-14,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-04-21,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-04-28,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-05-05,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-05-12,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-05-19,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-05-26,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-06-02,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-06-09,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-06-16,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-06-23,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-06-30,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-07-07,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-07-14,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-07-21,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-07-28,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-08-04,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-08-11,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-08-18,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-08-25,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-09-01,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-09-08,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-09-15,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-09-22,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-09-29,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-10-06,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-10-13,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-10-20,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-10-27,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-11-03,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-11-10,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-11-17,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-11-24,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-12-01,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-12-08,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-12-15,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-12-22,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2025-12-29,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-01-05,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-01-12,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-01-19,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-01-26,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-02-02,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-02-09,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-02-16,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-02-23,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-03-02,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-03-09,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-03-16,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-03-23,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-03-30,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-04-06,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-04-13,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-04-20,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-04-27,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-05-04,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-05-11,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-05-18,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-05-25,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-06-01,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-06-08,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-06-15,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-06-22,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-06-29,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-07-06,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-07-13,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-r,2026-07-20,60.14,2.4960,24.0946,23.2372,47.6689,0.6534
command-light,2024-06-03,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-06-10,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-06-17,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-06-24,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-07-01,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-07-08,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-07-15,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-07-22,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-07-29,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-08-05,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-08-12,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-08-19,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-08-26,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-09-02,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-09-09,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-09-16,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-09-23,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-09-30,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-10-07,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-10-14,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-10-21,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-10-28,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-11-04,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-11-11,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-11-18,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-11-25,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-12-02,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-12-09,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-12-16,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-12-23,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2024-12-30,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-01-06,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-01-13,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-01-20,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-01-27,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-02-03,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-02-10,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-02-17,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-02-24,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-03-03,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-03-10,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-03-17,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-03-24,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-03-31,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-04-07,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-04-14,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-04-21,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-04-28,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-05-05,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
command-light,2025-05-12,58.08,2.6400,22.0000,41.6667,44.6089,0.6337
